instance, k, h, cost, gt, optimal, time
20, 2, 0.4, 5561, 4897, 0, 0.117064
20, 2, 0.6, 3379, 3260, 0, 0.113964
20, 2, 0.8, 3442, 2980, 0, 0.110865
20, 3, 0.2, 6338, 6331, 0, 0.097752
20, 3, 0.4, 4044, 3883, 0, 0.094891
20, 3, 0.6, 3583, 3600, 0, 0.093937
20, 3, 0.8, 3583, 3600, 0, 0.094175
20, 4, 0.2, 9425, 9478, 0, 0.111103
20, 4, 0.4, 5200, 5122, 0, 0.179052
20, 4, 0.6, 3345, 3336, 0, 0.206947
20, 4, 0.8, 3422, 3040, 0, 0.576019
20, 5, 0.2, 4411, 4340, 0, 0.486851
20, 5, 0.4, 2668, 2571, 0, 0.32115
20, 5, 0.6, 2512, 2206, 0, 0.172853
20, 5, 0.8, 2509, 2206, 0, 0.190973
20, 6, 0.2, 6672, 6766, 0, 0.236034
20, 6, 0.4, 3645, 3601, 0, 0.236988
20, 6, 0.6, 3403, 3016, 0, 0.22912
20, 6, 0.8, 4097, 3016, 0, 0.303745
20, 7, 0.2, 10735, 1110, 0, 0.230789
20, 7, 0.4, 6296, 16357, 0, 0.232935
20, 7, 0.6, 4148, 4175, 0, 0.257015
20, 7, 0.8, 4413, 3900, 0, 0.379086
20, 8, 0.2, 3995, 4203, 0, 0.236034
20, 8, 0.4, 2530, 2151, 0, 0.243187
20, 8, 0.6, 1657, 1638, 0, 0.236034
20, 8, 0.8, 1659, 1638, 0, 0.216722
20, 9, 0.2, 3573, 3530, 0, 0.216007
20, 9, 0.4, 2133, 2097, 0, 0.230312
20, 9, 0.6, 2133, 1992, 0, 0.154972
20, 9, 0.8, 2133, 1992, 0, 0.144005
20, 10, 0.2, 5620, 5545, 0, 0.155926
20, 10, 0.4, 4227, 3192, 0, 0.15521
20, 10, 0.6, 2162, 2116, 0, 0.154972
20, 10, 0.8, 2250, 1995, 0, 0.14782
50, 1, 0.2, 43557, 42363, 0, 0.328064
50, 1, 0.4, 25471, 24868, 0, 0.500202
50, 1, 0.6, 20467, 17990, 0, 0.440121
50, 1, 0.8, 21357, 17990, 0, 0.462055
50, 2, 0.2, 32728, 33637, 0, 0.721931
50, 2, 0.4, 20353, 19279, 0, 0.235796
50, 2, 0.6, 14540, 14231, 0, 0.201941
50, 2, 0.8, 14725, 14132, 0, 0.200033
50, 3, 0.2, 38216, 37641, 0, 0.195265
50, 3, 0.4, 22268, 21353, 0, 0.187159
50, 3, 0.6, 17819, 16497, 0, 0.225067
50, 3, 0.8, 17503, 16497, 0, 0.185966
50, 4, 0.2, 30530, 30166, 0, 0.205994
50, 4, 0.4, 19218, 17495, 0, 0.198126
50, 4, 0.6, 14717, 14105, 0, 0.19002
50, 4, 0.8, 14963, 14105, 0, 0.189066
50, 5, 0.2, 33586, 32604, 0, 0.290155
50, 5, 0.4, 19380, 18441, 0, 0.614882
50, 5, 0.6, 15044, 14650, 0, 0.504255
50, 5, 0.8, 15496, 14650, 0, 0.333786
50, 6, 0.2, 37997, 36920, 0, 0.374079
50, 6, 0.4, 24160, 21497, 0, 0.485182
50, 6, 0.6, 15687, 14251, 0, 0.437737
50, 6, 0.8, 14545, 14075, 0, 0.386953
50, 7, 0.2, 44366, 44277, 0, 0.432014
50, 7, 0.4, 24323, 23883, 0, 0.463009
50, 7, 0.6, 17984, 17715, 0, 0.482082
50, 7, 0.8, 19715, 17715, 0, 0.386
50, 8, 0.2, 45673, 46065, 0, 0.224829
50, 8, 0.4, 27074, 25402, 0, 0.201941
50, 8, 0.6, 22663, 21367, 0, 0.198126
50, 8, 0.8, 24141, 21367, 0, 0.196934
50, 9, 0.2, 37152, 36397, 0, 0.203848
50, 9, 0.4, 22516, 21929, 0, 0.200033
50, 9, 0.6, 15214, 14298, 0, 0.196934
50, 9, 0.8, 15264, 13952, 0, 0.195026
50, 10, 0.2, 35113, 35797, 0, 0.200748
50, 10, 0.4, 22221, 20048, 0, 0.200033
50, 10, 0.6, 15357, 14377, 0, 0.19598
50, 10, 0.8, 15370, 14377, 0, 0.22912
100, 1, 0.2, 161195, 156103, 0, 0.430107
100, 1, 0.4, 94605, 89588, 0, 0.485897
100, 1, 0.6, 74647, 72019, 0, 1.107931
100, 1, 0.8, 76982, 72019, 0, 0.640154
100, 2, 0.2, 131897, 132605, 0, 0.690222
100, 2, 0.4, 79854, 74854, 0, 0.720024
100, 2, 0.6, 61035, 59351, 0, 1.052856
100, 2, 0.8, 62188, 59351, 0, 0.77486
100, 3, 0.2, 140381, 137463, 0, 0.504017
100, 3, 0.4, 87572, 85363, 0, 0.408888
100, 3, 0.6, 70505, 68537, 0, 0.350952
100, 3, 0.8, 70622, 68537, 0, 0.336885
100, 4, 0.2, 138058, 137265, 0, 0.44179
100, 4, 0.4, 99979, 87730, 0, 0.442028
100, 4, 0.6, 75342, 69231, 0, 0.498772
100, 4, 0.8, 83390, 69231, 0, 0.439882
100, 5, 0.2, 134968, 136761, 0, 0.521898
100, 5, 0.4, 84912, 76424, 0, 0.668287
100, 5, 0.6, 59218, 55291, 0, 0.487804
100, 5, 0.8, 57773, 55277, 0, 0.793695
100, 6, 0.2, 143370, 151938, 0, 1.412153
100, 6, 0.4, 91532, 86724, 0, 0.470161
100, 6, 0.6, 67243, 62519, 0, 0.790119
100, 6, 0.8, 68011, 62519, 0, 0.828028
100, 7, 0.2, 140701, 141613, 0, 0.820875
100, 7, 0.4, 92303, 79854, 0, 0.550032
100, 7, 0.6, 68923, 62213, 0, 0.564098
100, 7, 0.8, 69507, 62213, 0, 0.879049
100, 8, 0.2, 168511, 168086, 0, 0.761747
100, 8, 0.4, 98648, 95361, 0, 0.447989
100, 8, 0.6, 85092, 80844, 0, 0.476837
100, 8, 0.8, 85287, 80844, 0, 0.465155
100, 9, 0.2, 124996, 125153, 0, 0.483036
100, 9, 0.4, 82456, 73605, 0, 0.463963
100, 9, 0.6, 61622, 58771, 0, 0.487089
100, 9, 0.8, 64880, 58771, 0, 0.471592
100, 10, 0.2, 124720, 124446, 0, 0.491142
100, 10, 0.4, 80454, 72399, 0, 0.997782
100, 10, 0.6, 62621, 61419, 0, 1.05381
100, 10, 0.8, 62626, 61419, 0, 0.692129
200, 1, 0.2, 530610, 526666, 0, 1.252174
200, 1, 0.4, 326690, 301449, 0, 1.784086
200, 1, 0.6, 264564, 254268, 0, 0.829935
200, 1, 0.8, 267532, 254268, 0, 0.752211
200, 2, 0.2, 569399, 566643, 0, 1.257181
200, 2, 0.4, 357615, 335714, 0, 0.977993
200, 2, 0.6, 277098, 266028, 0, 2.150774
200, 2, 0.8, 283720, 266028, 0, 1.005173
200, 3, 0.2, 524778, 529919, 0, 1.345873
200, 3, 0.4, 349304, 308278, 0, 1.461029
200, 3, 0.6, 266875, 254647, 0, 0.852346
200, 3, 0.8, 274701, 254647, 0, 0.926971
200, 4, 0.2, 614033, 603709, 0, 0.939131
200, 4, 0.4, 400345, 360852, 0, 1.127958
200, 4, 0.6, 306023, 297269, 0, 0.87595
200, 4, 0.8, 312284, 297269, 0, 0.971079
200, 5, 0.2, 550563, 547953, 0, 0.976801
200, 5, 0.4, 332685, 322268, 0, 1.48201
200, 5, 0.6, 271385, 260455, 0, 1.046896
200, 5, 0.8, 271726, 260455, 0, 1.535177
200, 6, 0.2, 516242, 502276, 0, 1.183033
200, 6, 0.4, 314892, 292453, 0, 0.914097
200, 6, 0.6, 249450, 236160, 0, 1.477003
200, 6, 0.8, 263414, 236160, 0, 0.782251
200, 7, 0.2, 491481, 479651, 0, 0.820875
200, 7, 0.4, 317271, 279576, 0, 0.733852
200, 7, 0.6, 263124, 247555, 0, 0.780106
200, 7, 0.8, 272273, 247555, 0, 0.724792
200, 8, 0.2, 529383, 530896, 0, 1.097918
200, 8, 0.4, 317730, 288746, 0, 0.850201
200, 8, 0.6, 239192, 225572, 0, 1.284838
200, 8, 0.8, 252516, 225572, 0, 1.027107
200, 9, 0.2, 572931, 575353, 0, 1.802921
200, 9, 0.4, 347121, 331107, 0, 1.423836
200, 9, 0.6, 270945, 255029, 0, 1.413107
200, 9, 0.8, 283066, 255029, 0, 0.779152
200, 10, 0.2, 582076, 572866, 0, 0.831127
200, 10, 0.4, 363674, 332808, 0, 0.859022
200, 10, 0.6, 291974, 269236, 0, 0.824928
200, 10, 0.8, 316301, 269236, 0, 0.820875
500, 1, 0.2, 3160334, 3113088, 0, 2.331972
500, 1, 0.4, 2016415, 1839902, 0, 1.734972
500, 1, 0.6, 1663263, 1581233, 0, 2.141953
500, 1, 0.8, 1708652, 1581233, 0, 3.486872
500, 2, 0.2, 3615425, 3569058, 0, 3.098011
500, 2, 0.4, 2166417, 2064998, 0, 1.777887
500, 2, 0.6, 1790576, 1715332, 0, 1.682043
500, 2, 0.8, 1867874, 1715322, 0, 1.698971
500, 3, 0.2, 3353452, 3300744, 0, 1.98698
500, 3, 0.4, 2088978, 1909304, 0, 2.584219
500, 3, 0.6, 1734660, 1644947, 0, 2.731562
500, 3, 0.8, 1775540, 1644947, 0, 2.570868
500, 4, 0.2, 3442689, 3408867, 0, 1.728058
500, 4, 0.4, 2084792, 1930829, 0, 1.596212
500, 4, 0.6, 1722108, 1640942, 0, 1.919985
500, 4, 0.8, 1754135, 1640942, 0, 2.561092
500, 5, 0.2, 3358848, 3377547, 0, 2.82073
500, 5, 0.4, 2025663, 1881221, 0, 2.671242
500, 5, 0.6, 1534451, 1468325, 0, 1.734972
500, 5, 0.8, 1588454, 1468325, 0, 1.698256
500, 6, 0.2, 3037984, 3024082, 0, 1.709938
500, 6, 0.4, 1799720, 1658411, 0, 2.227068
500, 6, 0.6, 1472460, 1413345, 0, 2.97308
500, 6, 0.8, 1473016, 1413345, 0, 2.669096
500, 7, 0.2, 3455824, 3381166, 0, 1.651764
500, 7, 0.4, 2112067, 1971176, 0, 1.722813
500, 7, 0.6, 1705851, 1634912, 0, 1.724958
500, 7, 0.8, 1738180, 1634912, 0, 1.917839
500, 8, 0.2, 3400565, 3376678, 0, 3.329992
500, 8, 0.4, 2069274, 1924191, 0, 3.252983
500, 8, 0.6, 1622150, 1542090, 0, 1.78504
500, 8, 0.8, 1695828, 1542090, 0, 1.551867
500, 9, 0.2, 3624912, 3617807, 0, 1.672983
500, 9, 0.4, 2222176, 2065647, 0, 1.98102
500, 9, 0.6, 1735609, 1684055, 0, 3.042936
500, 9, 0.8, 1756025, 1684055, 0, 2.76494
500, 10, 0.2, 3359379, 3315019, 0, 1.78504
500, 10, 0.4, 2168374, 1928579, 0, 1.691103
500, 10, 0.6, 1586299, 1520515, 0, 1.695871
500, 10, 0.8, 1659733, 1520515, 0, 1.982927
1000, 1, 0.2, 15024978, 15190371, 0, 3.463268
1000, 1, 0.4, 9313375, 8570154, 0, 4.064083
1000, 1, 0.6, 6850597, 6411581, 0, 5.378008
1000, 1, 0.8, 7123399, 6411581, 0, 3.410816
1000, 2, 0.2, 13354056, 13356727, 0, 3.602982
1000, 2, 0.4, 8320252, 7592040, 0, 5.284786
1000, 2, 0.6, 6376793, 6112598, 0, 3.994942
1000, 2, 0.8, 6619789, 6112598, 0, 3.610134
1000, 3, 0.2, 13029635, 12919259, 0, 5.344152
1000, 3, 0.4, 8060829, 7313736, 0, 4.332066
1000, 3, 0.6, 6223339, 5985538, 0, 3.375053
1000, 3, 0.8, 6436813, 5985538, 0, 4.503012
1000, 4, 0.2, 12883880, 12705290, 0, 5.654812
1000, 4, 0.4, 7960175, 7300217, 0, 3.326893
1000, 4, 0.6, 6356954, 6096729, 0, 3.612757
1000, 4, 0.8, 6561975, 6096729, 0, 6.067276
1000, 5, 0.2, 13461661, 13276868, 0, 3.243208
1000, 5, 0.4, 8392439, 7738367, 0, 3.270149
1000, 5, 0.6, 6615331, 6348242, 0, 5.975962
1000, 5, 0.8, 6789741, 6348242, 0, 3.86405
1000, 6, 0.2, 12425770, 12236080, 0, 3.782272
1000, 6, 0.4, 7924183, 7144491, 0, 5.861044
1000, 6, 0.6, 6371755, 6082142, 0, 3.987074
1000, 6, 0.8, 6438700, 6082142, 0, 3.194809
1000, 7, 0.2, 14364668, 14160773, 0, 5.674124
1000, 7, 0.4, 9053457, 8426024, 0, 4.65107
1000, 7, 0.6, 7020211, 6575879, 0, 3.335953
1000, 7, 0.8, 7500813, 6575879, 0, 5.093098
1000, 8, 0.2, 13473256, 13314723, 0, 5.03397
1000, 8, 0.4, 8213735, 7508507, 0, 3.266811
1000, 8, 0.6, 6383642, 6069658, 0, 3.690958
1000, 8, 0.8, 6670955, 6069658, 0, 5.689859
1000, 9, 0.2, 12693968, 12433821, 0, 4.1008
1000, 9, 0.4, 8240398, 7299271, 0, 7.158041
1000, 9, 0.6, 6454863, 6188416, 0, 5.668163
1000, 9, 0.8, 6646994, 6188416, 0, 4.730225
1000, 10, 0.2, 13488844, 13395234, 0, 7.096052
1000, 10, 0.4, 8259776, 7617658, 0, 4.297972
1000, 10, 0.6, 6469783, 6147295, 0, 6.994963
1000, 10, 0.8, 6778774, 6147295, 0, 5.65505
